lon,lat,amenity
-0.3733479,51.48607,pub
-0.342825,51.601902,post_box
-0.3388314,51.603474,post_box
-0.3358794,51.59412,post_office
-0.3349034,51.594223,library
0.3741634,51.5362,pub
0.3667253,51.553196,pub
-0.2079968,51.35106,post_box
-0.2051126,51.357872,telephone
-0.3268467,51.29317,church_hall
-0.0564475,51.42789,fuel
-0.3386828,51.601097,post_box
-0.3369491,51.59764,post_box
-0.3392243,51.6043,recycling
-0.0814868,51.65195,pub
-0.0773879,51.663177,pub
-0.1077361,51.65476,pub
-0.0865804,51.652878,pub
-0.0799229,51.659492,pub
-0.3376147,51.59965,fuel
-0.0792592,51.65996,pub
-0.38113,51.482815,place_of_worship
-0.3713631,51.488342,fuel
-0.0531727,51.43799,car_sharing
-0.0846401,51.506927,ferry_terminal
-0.1759046,51.5167,atm
-0.0409707,51.43248,post_box
-0.0487489,51.425644,restaurant
0.2973699,51.4773,pub
0.2910411,51.4766,pub
0.3822909,51.504997,pub
-0.067622,51.64487,place_of_worship
-0.1757813,51.371037,post_box
-0.1827602,51.36848,post_box
-0.1862076,51.365856,telephone
-0.186027,51.367554,post_box
-0.1876552,51.369625,post_box
-0.0850033,51.464386,recycling
-0.1185289,51.51781,post_box
-0.2899892,51.51694,pub
0.4112372,51.487907,pub
-0.3515476,51.471577,pub
-0.3582236,51.468987,place_of_worship
0.3359947,51.484222,post_box
0.0244068,51.39593,parking
-0.1773291,51.375244,fuel
-0.177422,51.375744,post_box
-0.1773583,51.37556,telephone
-0.1845655,51.372353,post_box
-0.192803,51.36259,post_box
-0.1930273,51.36261,telephone
-0.2042474,51.362064,post_box
-0.1308409,51.573578,recycling
-0.1398061,51.574818,post_box
-0.3505791,51.62068,post_box
-0.0915539,51.363873,post_box
-0.0836152,51.360382,place_of_worship
-0.1848888,51.374557,post_box
-0.1844891,51.375126,telephone
-0.1873799,51.378048,post_box
-0.1883672,51.373276,post_box
-0.0625348,51.343407,pub
-0.1729656,51.485,parking_entrance
-0.2587182,51.554504,fuel
-0.0377236,51.35344,fuel
-0.0318399,51.40672,pub
-0.0277003,51.407246,pub
-0.024671,51.410477,pub
0.0397647,51.473835,pub
-0.0429315,51.31951,pub
-0.0325297,51.313915,pub
-0.0104671,51.372852,theatre
-0.078993,51.55768,post_box
-0.0789958,51.55615,post_box
-0.3906257,51.484375,pub
-0.1281628,51.634304,school
-0.0438741,51.636574,school
-0.1584779,51.370495,post_box
-0.4057765,51.48574,pub
-0.0400153,51.51756,recycling
-0.0572096,51.519947,doctors
-0.0560633,51.534096,restaurant
0.3397436,51.488945,post_office
0.3384029,51.48895,atm
-0.0656989,51.517788,restaurant
0.3395589,51.48895,fast_food
0.3393108,51.488964,fast_food
0.3381984,51.488956,fast_food
0.3410368,51.48895,pharmacy
0.335735,51.484024,fast_food
0.3360841,51.483536,fast_food
0.3359439,51.48484,restaurant
-0.0546342,51.30929,fuel
0.1770213,51.388947,parking
0.2431501,51.569283,school
-0.1419473,51.56929,post_box
-0.1460519,51.57034,post_box
-0.1504577,51.561443,dead_pub
-0.0363257,51.50667,parking
-0.1239832,51.56944,post_box
-0.1301756,51.569164,telephone
-0.1298588,51.569397,recycling
-0.1286561,51.569973,post_box
-0.0148923,51.375893,pub
0.2954951,51.476685,restaurant
0.4016748,51.523075,post_box
0.4060758,51.523506,pub
0.4058408,51.524273,pub
-0.1288595,51.4792,post_box
-0.1288063,51.4787,pub
-0.1301619,51.476536,telephone
-0.1307281,51.47589,post_box
-0.1312087,51.47539,restaurant
-0.1313758,51.475243,post_office
-0.1314217,51.475266,post_box
-0.1318995,51.475075,telephone
-0.1152686,51.56886,post_box
-0.1124098,51.567055,post_box
-0.0778751,51.514927,pub
-0.0781193,51.514828,pub
-0.3067528,51.39202,pub
-0.1690758,51.5464,post_box
-0.1418267,51.493553,pub
-0.1445726,51.487247,restaurant
0.0116437,51.40709,pub
-0.1351602,51.498,bicycle_parking
-0.1339324,51.50045,post_box
-0.1712968,51.419262,post_box
-0.1777997,51.41833,pharmacy
-0.1781909,51.418694,atm
-0.1778394,51.417885,post_office
-0.1777821,51.41775,restaurant
-0.1782663,51.418274,restaurant
-0.1696555,51.50467,cafe
-0.1780875,51.413616,restaurant
-0.1023778,51.30767,pub
-0.1780772,51.417942,bicycle_parking
-0.2035604,51.421074,police
-0.1959821,51.40135,townhall
-0.1737714,51.416744,post_box
-0.2830003,51.48694,pub
-0.2783571,51.484474,pub
-0.2791222,51.485027,pub
-0.3091397,51.482796,pub
-0.1127615,51.33478,parking
-0.1682241,51.418865,telephone
-0.0530824,51.51879,post_box
-0.1772363,51.418957,post_box
-0.1750562,51.421482,post_box
-0.1245935,51.57093,post_box
-0.129292,51.465443,pub
-0.1291139,51.4652,restaurant
-0.1270502,51.468773,pub
-0.1239279,51.462982,restaurant
-0.2254363,51.502728,post_box
-0.3009294,51.382584,pub
-0.2896206,51.383472,post_box
-0.140931,51.521523,parking
-0.2935945,51.384624,post_box
-0.0453062,51.521706,telephone
0.2762029,51.557735,pub
0.2730061,51.55778,pub
-0.2243572,51.50587,library
-0.2250575,51.50509,bank
-0.1336513,51.499653,telephone
-0.1338245,51.49964,post_box
-0.1354995,51.498993,cafe
-0.1352163,51.49823,fast_food
-0.0552609,51.522987,pub
-0.3024572,51.51477,fast_food
-0.5417217,51.29448,pub
-0.4364718,51.587967,fuel
-0.1467405,51.488987,pub
-0.0822127,51.664127,place_of_worship
-0.0802916,51.664032,fuel
-0.0793431,51.66388,place_of_worship
-0.0424685,51.433743,pub
-0.5459999,51.433933,post_box
-0.4083349,51.47969,place_of_worship
-0.4356134,51.487656,pub
-0.4352889,51.49005,pub
-0.1420351,51.64553,post_box
-0.2215174,51.328968,nursing_home
-0.222848,51.327778,post_box
-0.1932923,51.361885,pub
-0.1972229,51.36252,parking
-0.1951157,51.364357,parking
-0.5446683,51.428257,post_box
-0.5475443,51.426376,post_box
-0.2044338,51.533726,atm
-0.1288472,51.573063,post_box
-0.1119033,51.498436,place_of_worship
-0.1117774,51.496765,telephone
-0.3658897,51.468002,bicycle_parking
-0.0309851,51.527885,pub
-0.1809799,51.416035,recycling
-0.3052043,51.39422,recycling
-0.3111608,51.482323,pub
-0.3071968,51.485664,place_of_worship
-0.4785802,51.457146,pub
-0.4712945,51.457874,fuel
-0.4766612,51.460285,pub
-0.1548897,51.54254,pub
-0.5756221,51.48217,hospital
-0.1667646,51.442295,place_of_worship
-0.1743309,51.450092,pub
-0.1654356,51.446156,pub
-0.1360286,51.499386,telephone
-0.1378188,51.49921,restaurant
-0.1368805,51.497864,recycling
-0.1372558,51.49863,restaurant
-0.139521,51.49864,pub
-0.1412257,51.498775,cafe
-0.1402518,51.49855,pub
-0.5283511,51.42701,post_box
-0.5333923,51.430004,post_box
0.0578387,51.52263,post_box
0.0570833,51.524216,fuel
0.0575272,51.52444,telephone
0.0566316,51.525913,post_box
0.0565316,51.52589,post_office
0.0576268,51.52568,post_box
0.0572637,51.522995,telephone
0.3192403,51.490883,post_box
-0.210847,51.524715,post_box
-0.197539,51.517128,post_box
-0.1974634,51.515495,post_box
-0.4050335,51.477703,pub
-0.1019468,51.546024,pub
-0.0346656,51.43626,pub
-0.3683612,51.281643,pub
-0.3674734,51.28016,place_of_worship
-0.3268398,51.282627,fuel
-0.4272354,51.49678,post_box
-0.1214512,51.51862,restaurant
0.116952,51.515762,ferry_terminal
-0.1781938,51.648087,place_of_worship
0.004615,51.380074,place_of_worship
-0.1767501,51.447113,post_box
-0.1714803,51.44712,post_box
-0.1774333,51.444874,post_box
-0.1720831,51.44169,post_box
-0.172538,51.445488,post_box
-0.1960656,51.3522,school
-0.1656129,51.44127,post_box
-0.1682414,51.441288,post_box
-0.1614699,51.437176,fuel
-0.138452,51.55082,post_box
-0.1355431,51.546333,post_box
-0.0889378,51.530888,post_box
-0.1041131,51.566425,waste_basket
-0.1667732,51.442753,restaurant
-0.1760304,51.306484,post_box
-0.232714,51.31534,parking_entrance
-0.1396355,51.552975,pub
-0.1328922,51.550327,pub
-0.1294282,51.547173,pub
-0.1896362,51.3856,post_box
-0.1420041,51.424267,pub
-0.1287841,51.36788,school
-0.1230963,51.367725,dentist
-0.1263635,51.367676,post_box
-0.1238226,51.37014,post_box
-0.1227829,51.3677,telephone
-0.1202327,51.36754,post_box
-0.1218768,51.36237,telephone
-0.1284468,51.362522,post_box
-0.130809,51.361526,place_of_worship
-0.1305893,51.36096,post_box
-0.1225005,51.362076,post_office
-0.1224106,51.362038,post_box
-0.1366176,51.36129,place_of_worship
-0.1401611,51.361732,post_box
-0.1391261,51.359627,pharmacy
-0.1393085,51.35954,telephone
-0.1394427,51.35953,bicycle_parking
-0.1449879,51.360996,place_of_worship
-0.1448788,51.35853,post_box
-0.5948039,51.50855,parking
-0.0366797,51.509823,waste_disposal
-0.4718581,51.31501,post_box
-0.3668809,51.415142,pub
-0.3672439,51.41517,post_box
-0.3674712,51.415302,post_office
-0.3688489,51.415752,place_of_worship
-0.3713906,51.41439,place_of_worship
-0.3710727,51.41399,recycling
-0.3702266,51.414566,post_box
-0.3737029,51.416893,recycling
-0.2537207,51.643208,fuel
-0.1707501,51.529312,ticket_booth
-0.3125615,51.482285,pub
-0.0713589,51.479465,post_box
-0.0688295,51.474945,bicycle_parking
-0.1321916,51.36751,pub
-0.2995871,51.475353,recycling
0.3344699,51.48929,post_box
0.3236756,51.493473,post_box
-0.0726199,51.484,post_box
-0.2906682,51.478283,toilets
-0.2909155,51.478138,cafe
-0.3213688,51.423378,post_box
0.2502361,51.50922,post_office
-0.0672539,51.473606,bus_station
-0.1633307,51.50575,boat_rental
-0.3712152,51.416256,post_box
-0.3604779,51.41509,post_box
-0.3398085,51.58125,parking
-0.3356127,51.59094,post_box
-0.338995,51.5815,cinema
-0.3702362,51.423065,post_box
-0.4166731,51.642,community_centre
-0.3378121,51.581623,pub
-0.2931158,51.58622,place_of_worship
-0.371698,51.427605,post_box
-0.3642936,51.4249,post_box
-0.3786353,51.43137,post_box
-0.3779052,51.42556,parking
-0.4687444,51.63961,townhall
-0.2643346,51.32605,school
-0.2656306,51.32608,school
-0.2505759,51.320187,restaurant
-0.25461,51.314587,pub
-0.4369363,51.638626,post_box
-0.4685674,51.639618,police
-0.4707948,51.638515,parking
-0.4802101,51.457176,pub
-0.4822108,51.457214,pub
-0.4737189,51.44259,restaurant
-0.0826151,51.555565,post_box
-0.0829241,51.557182,post_box
-0.3945095,51.6477,fuel
-0.3359559,51.577843,college
-0.3377357,51.58003,bus_station
-0.3480965,51.580997,fuel
-0.3274506,51.604424,pub
-0.3356144,51.586014,post_box
-0.3601378,51.58728,fuel
-0.4685487,51.63837,parking
-0.3099593,51.618145,parking
-0.3173066,51.601204,fuel
-0.1766692,51.61267,bus_station
-0.4082214,51.45558,post_box
-0.4047291,51.45345,post_box
-0.2570905,51.404057,bicycle_parking
-0.3137242,51.313343,parking
0.0088722,51.464447,post_box
0.0083831,51.466442,post_box
0.0229275,51.47166,post_box
-0.0053611,51.46395,post_box
-0.0151717,51.47291,pub
-0.0170808,51.47666,post_box
-0.0168128,51.476837,pub
0.1483514,51.560493,fuel
-0.4774241,51.6391,fire_station
0.3304826,51.480343,doctors
0.3305259,51.482037,school
0.3357517,51.484108,atm
-0.1626022,51.464275,bicycle_parking
-0.1625527,51.46408,bar
-0.3390895,51.591732,post_box
-0.1596237,51.504936,toilets
-0.1650786,51.507507,post_box
-0.3203615,51.583176,post_box
-0.1607747,51.512836,toilets
-0.3399434,51.584793,place_of_worship
-0.2525166,51.408916,post_box
-0.253441,51.40572,post_box
-0.2575468,51.40644,post_box
-0.2640698,51.40722,post_box
-0.1195116,51.357376,post_box
-0.3731417,51.456245,post_box
-0.3758762,51.453842,post_box
-0.3807397,51.594337,pub
-0.1355291,51.34873,telephone
-0.1311908,51.35046,post_box
-0.1299966,51.347652,post_box
-0.224635,51.348183,telephone
-0.2970407,51.409245,post_box
-0.3064476,51.409313,pub
-0.3921638,51.654133,parking_entrance
-0.1284639,51.43344,bicycle_parking
-0.1283964,51.43431,bicycle_parking
-0.1283705,51.434116,bicycle_parking
-0.127027,51.43823,bicycle_parking
-0.0966966,51.577168,fuel
-0.3993567,51.445454,post_box
-0.3921898,51.435123,place_of_worship
-0.3919235,51.435253,fuel
-0.105547,51.58966,restaurant
-0.2918939,51.378357,post_box
-0.3433342,51.504242,pub
-0.3276157,51.506737,pub
-0.3395948,51.507137,pub
-0.1262891,51.43944,bicycle_parking
-0.1262275,51.439606,bicycle_parking
-0.1258476,51.440205,bicycle_parking
-0.1008303,51.452774,bicycle_parking
-0.1008969,51.45305,bicycle_parking
-0.0999829,51.452854,bicycle_parking
-0.1561334,51.3824,bicycle_parking
-0.426408,51.46281,post_box
-0.4275002,51.462265,restaurant
-0.4327166,51.45859,post_box
-0.0529882,51.436466,post_depot
0.0123888,51.47693,post_box
0.0137706,51.481037,post_box
0.0265137,51.482143,post_box
0.0340254,51.483883,post_box
0.0387655,51.487026,post_box
0.0312141,51.484013,post_box
-0.0094983,51.478664,post_box
-0.0104375,51.479168,post_office
-0.010358,51.47913,post_box
-0.0092416,51.47744,post_box
-0.0131019,51.475506,post_box
-0.0097822,51.47432,post_box
-0.006728,51.478107,post_box
-0.2599792,51.413265,post_box
-0.2613021,51.411537,post_box
-0.2676236,51.41211,post_box
-0.277653,51.41115,post_box
-0.2579401,51.418133,post_box
0.0341539,51.46247,post_box
0.0376269,51.459827,post_box
0.0320137,51.471664,post_box
0.0040514,51.46802,post_box
-0.0026763,51.468285,post_box
-0.0053242,51.465916,post_box
-0.0070294,51.467896,post_box
-0.0123211,51.46823,post_box
-0.013147,51.46916,telephone
-0.0149729,51.481045,recycling
-0.0141057,51.481094,post_box
-0.0095213,51.48017,telephone
-0.0066531,51.482544,university
0.0224483,51.46942,post_box
0.0184087,51.47045,post_box
-0.0112962,51.4782,college
-0.0143294,51.47761,telephone
-0.0152603,51.475742,pub
-0.0192455,51.47343,post_box
0.0284874,51.467484,post_box
0.0282876,51.46766,post_office
0.0397547,51.463535,post_box
0.0458739,51.461926,post_box
0.0448521,51.463394,post_box
0.0067185,51.45886,post_box
0.0085329,51.454163,recycling
0.0083544,51.4541,post_box
0.011426,51.45308,doctors
0.0028903,51.455738,post_box
0.0125225,51.45628,fire_station
0.0140732,51.45276,post_box
0.0285998,51.45115,telephone
0.0285968,51.45113,post_box
-0.3516626,51.490402,toilets
-0.1374778,51.42706,post_box
-0.1323714,51.428112,pub
-0.2819693,51.3806,pub
0.025864,51.43521,medical_centre
0.0303191,51.44547,pub
0.0430935,51.43731,pub
0.0214042,51.43866,post_box
0.0195153,51.436092,post_box
-0.1350895,51.442524,post_box
0.0643733,51.47072,post_box
-0.0132502,51.47117,office
0.0103378,51.47901,post_box
0.0080252,51.47751,post_box
-0.4368596,51.45529,post_box
-0.443718,51.45022,post_box
-0.4374273,51.451683,post_box
0.0030495,51.46611,telephone
-0.5494549,51.536736,cafe
-0.0007936,51.46316,place_of_worship
-0.0023261,51.463688,school
-0.0036031,51.46277,post_box
-0.0025056,51.464554,college
-0.004896,51.463005,kindergarten
-0.0099598,51.464397,post_box
-0.0042793,51.462368,bicycle_parking
-0.0044966,51.462055,recycling
0.0038542,51.46044,post_box
0.0037253,51.459076,place_of_worship
0.0041709,51.458805,fuel
0.0048929,51.458855,bar
0.0009852,51.461964,post_box
-0.0796137,51.67833,restaurant
-0.149965,51.574837,post_box
-0.148878,51.570873,pub
-0.1485359,51.570446,telephone
-0.1377238,51.570953,post_box
-0.1295936,51.46514,bicycle_parking
-0.1004054,51.377293,parking_entrance
-0.0946188,51.372543,parking_entrance
-0.1247157,51.45945,cafe
-0.1794194,51.499256,bicycle_parking
-0.1256408,51.45961,bicycle_parking
-0.1149611,51.46115,cinema
-0.1131247,51.46162,bicycle_parking
-0.1382297,51.461285,pub
-0.1376414,51.461834,pub
-0.1375827,51.462246,bank
-0.1348655,51.459152,pub
-0.1350854,51.45785,post_box
-0.1395127,51.454952,pub
-0.1409649,51.453194,telephone
-0.3515601,51.474606,post_box
-0.1269618,51.50673,pub
-0.131926,51.509735,theatre
-0.1267238,51.508476,pub
-0.1332592,51.49943,telephone
0.0151728,51.461327,post_box
-0.0493438,51.52506,post_box
-0.0430847,51.524216,post_box
-0.0391264,51.525158,post_box
-0.0373604,51.52814,post_box
-0.0349722,51.530136,post_box
-0.0267864,51.52916,post_box
-0.0232935,51.531986,post_box
-0.0219263,51.534943,post_box
-0.0506843,51.514652,kindergarten
-0.1332936,51.360233,cafe
-0.1339863,51.360188,recycling
-0.0922411,51.481472,toilets
-0.0829548,51.484688,recycling
0.0180799,51.46281,post_box
0.0204824,51.463276,recycling
0.0181125,51.462826,recycling
0.0199701,51.46354,recycling
0.0190448,51.46218,recycling
-0.2944873,51.406456,post_box
-0.1336057,51.586754,post_box
-0.1337948,51.586624,recycling
-0.1276943,51.582615,post_box
-0.1275815,51.58253,telephone
-0.1284816,51.5829,dead_pub
-0.1505156,51.318935,pub
-0.1659198,51.31616,post_box
-0.1589438,51.317245,post_box
-0.1526218,51.315693,post_box
-0.1509449,51.318638,telephone
-0.1502976,51.31882,post_box
-0.4122144,51.448147,post_box
0.0542259,51.46395,post_box
0.0568636,51.465923,post_box
0.0674316,51.46257,post_box
0.0621895,51.463295,post_box
0.0571734,51.46258,post_box
0.0595191,51.456825,bicycle_parking
0.0595452,51.456768,telephone
0.0556438,51.456654,post_box
0.0509156,51.456055,post_box
0.054985,51.45896,post_box
0.0503558,51.458855,telephone
0.0084406,51.467304,bicycle_parking
-0.1287623,51.356987,doctors
-0.1263681,51.35383,public_building
-0.1380431,51.3591,post_box
-0.1337679,51.35821,post_box
-0.3927506,51.430748,post_box
-0.3926695,51.428852,post_box
-0.3900965,51.430466,post_box
-0.3857802,51.433563,post_box
-0.2208077,51.349953,post_box
-0.201051,51.344032,telephone
-0.2009502,51.343956,post_box
-0.1310594,51.353466,public_building
-0.1985461,51.348095,post_box
-0.2045223,51.347626,post_box
-0.1360884,51.430027,post_box
-0.0892636,51.506416,bakery
-0.086913,51.505943,telephone
-0.0827957,51.506096,pub
-0.1165376,51.505165,restaurant
-0.1176917,51.505524,restaurant
-0.1468282,51.43197,recycling
-0.1332357,51.35338,library
-0.1328371,51.35333,cafe
-0.1344506,51.353127,recycling
-0.1343111,51.353428,fast_food
-0.1341776,51.35342,fast_food
-0.1340619,51.3534,pharmacy
-0.1336673,51.35337,doctors
-0.1336597,51.353035,telephone
-0.117844,51.345245,post_box
-0.1040162,51.51243,bar
-0.0805121,51.652412,atm
-0.1347691,51.56527,telephone
-0.1347856,51.56523,telephone
-0.135494,51.56385,recycling
-0.1357057,51.563507,telephone
-0.1397899,51.358063,post_box
-0.1414677,51.357304,post_box
-0.1451088,51.358295,restaurant
-0.1468336,51.353535,post_box
-0.1479229,51.356243,recycling
-0.1493788,51.35683,post_box
-0.1377717,51.560272,post_box
-0.1420007,51.561634,post_box
-0.152436,51.56328,post_box
-0.1496786,51.562042,cafe
-0.2974067,51.37408,telephone
-0.2954803,51.37636,post_box
-0.0789765,51.536602,restaurant
-0.292373,51.381866,school
-0.2921156,51.38207,school
-0.0900609,51.525215,pub
-0.1444787,51.554714,pub
-0.3277821,51.464413,pub
-0.3281065,51.467052,place_of_worship
0.3294583,51.495632,post_box
-0.1480125,51.35068,post_box
-0.1409981,51.354614,post_box
-0.1376957,51.35315,post_box
0.2930647,51.51172,post_box
-0.2920078,51.378338,post_office
-0.3034063,51.375515,atm
-0.3031402,51.376637,post_box
-0.3029771,51.37704,telephone
-0.3042207,51.37549,disused
-0.1451324,51.3454,post_box
-0.1422512,51.347973,post_box
-0.1388066,51.350513,post_box
-0.1371034,51.34524,post_box
-0.0395511,51.495464,pub
-0.034549,51.496506,post_box
-0.0351131,51.496967,fast_food
-0.1949568,51.601192,post_box
-0.2244734,51.39886,post_box
-0.1556497,51.379604,bicycle_parking
-0.1554043,51.379414,bicycle_parking
-0.1393254,51.470234,bicycle_parking
-0.1364424,51.465855,pub
-0.1361307,51.465527,pharmacy
-0.1360928,51.465427,doctors
-0.1416404,51.466053,bicycle_parking
-0.1421645,51.466125,pub
-0.1409351,51.466015,post_box
-0.1412964,51.46425,bicycle_parking
-0.1413414,51.46367,pub
-0.1419006,51.463913,pub
-0.1409221,51.46397,pub
-0.141145,51.46543,bicycle_parking
-0.1410423,51.46526,pub
-0.1410858,51.465584,pub
-0.1406072,51.4629,bicycle_parking
-0.1370686,51.465153,kindergarten
-0.1386399,51.464634,post_box
-0.136931,51.466534,arts_centre
-0.1353883,51.4643,pub
-0.1369873,51.46394,pub
-0.1381521,51.4625,cinema
-0.1378996,51.46261,restaurant
-0.1405744,51.46313,restaurant
-0.1311338,51.464554,pub
-0.1310695,51.46427,pharmacy
-0.3749264,51.43914,place_of_worship
-0.0203628,51.524162,post_box
-0.0116774,51.51909,post_box
-0.3721302,51.437973,post_box
-0.378276,51.441536,post_box
-0.0503479,51.510975,post_box
-0.1464942,51.431465,fountain
-0.2243202,51.395187,post_box
-0.0584693,51.648994,fuel
-0.0302093,51.607773,fuel
-0.0302379,51.610596,fuel
-0.0132537,51.635952,fuel
-0.0199322,51.585953,pub
-0.0210473,51.58438,library
0.4053159,51.526615,school
